sale_price,meta_class,meta_town_code,meta_nbhd,meta_certified_est_bldg,meta_certified_est_land,meta_cdu,meta_deed_type,char_hd_sf,char_age,char_apts,char_ext_wall,char_roof_cnst,char_rooms,char_beds,char_bsmt,char_bsmt_fin,char_heat,char_oheat,char_air,char_frpl,char_attic_type,char_fbath,char_hbath,char_tp_plan,char_tp_dsgn,char_cnst_qlty,char_site,char_gar1_size,char_gar1_cnst,char_gar1_att,char_gar1_area,char_ot_impr,char_bldg_sf,char_repair_cnd,char_use,char_type_resd,char_attic_fnsh,char_renovation,char_porch,geo_property_city,geo_property_zip,geo_tract_pop,geo_white_perc,geo_black_perc,geo_asian_perc,geo_his_perc,geo_other_perc,geo_fips,geo_municipality,geo_ohare_noise,geo_floodplain,geo_fs_flood_factor,geo_fs_flood_risk_direction,geo_withinmr100,geo_withinmr101300,geo_school_elem_district,geo_school_hs_district,econ_tax_rate,econ_midincome,ind_large_home,ind_garage,ind_arms_length
190000,295,29,29080,129730,57020,NA,W,4752,35,NA,1,1,5,3,3,1,1,5,1,0,3,2,0,2,NA,2,2,1,1,1,2,110,1058,2,1,1,NA,NA,NA,ROLLING MEADOWS,60008,7328,0.6252729257641921,0.01350982532751091,0.2667849344978166,0.06154475982532751,0.06577510917030567,65338,Rolling Meadows,0,0,1,0,0,0,SCHOOL DISTRICT C C  15,PALATINE TOWNSHIP HIGH SCHOOL  211,10.86,111635,FALSE,TRUE,TRUE
390000,278,28,28100,404200,36540,NA,W,6091,14,NA,3,1,7,2,1,3,1,5,1,0,3,2,0,2,1,2,2,3,2,1,1,0,3252,2,1,2,NA,NA,NA,ORLAND PARK,60467,8884,0.8615488518685277,0.01260693381359747,0.04558757316524088,0.05571814497973886,0.04907699234579019,56640,Orland Park,0,0,3,0,0,0,SCHOOL DISTRICT  135,CONSOLIDATED HIGH SCHOOL  230,8.807,105942,FALSE,TRUE,TRUE
130000,205,31,31040,106670,28260,NA,W,6650,99,NA,1,1,8,4,1,3,2,5,2,0,2,1,1,2,2,2,2,3,1,2,2,0,1360,2,1,2,3,NA,1,MAYWOOD,60153,4092,0.12976539589442815,0.2612414467253177,2.4437927663734115e-4,0.6019061583577713,0.0136852394916911,47774,Maywood,0,0,1,0,0,0,SCHOOL DISTRICT 89,PROVISO TOWNSHIP HIGH SCHOOL 209,22.154,59926,FALSE,TRUE,TRUE
955000,206,73,73032,452350,173250,NA,W,4125,116,NA,1,1,8,4,1,1,2,5,1,0,1,2,1,2,2,2,2,3,1,2,2,0,2863,2,1,2,1,NA,1,CHICAGO,60640,1857,0.7749057619816909,0.0258481421647819,0.07162089391491654,0.1098546042003231,0.03554119547657512,14000,Chicago,0,0,1,0,0,0,RAVENSWOOD,AMUNDSEN HS,7.145,78558,FALSE,TRUE,TRUE
285100,207,35,35090,194070,55500,AV,W,10092,40,NA,1,1,7,3,3,3,1,5,1,0,3,1,1,2,NA,2,2,1,1,1,1,0,1615,2,1,2,NA,NA,NA,ELK GROVE VILLAGE,60007,6919,0.7236594883653708,0.02630437924555571,0.15088885677120972,0.05969070674953028,0.07688972394854748,23256,Elk Grove Village,0,0,1,0,0,0,SCHOOL DISTRICT C C 54,PALATINE TOWNSHIP HIGH SCHOOL  211,11.194,97969,FALSE,TRUE,TRUE
210000,211,71,71101,266680,62580,NA,W,5215,101,2,1,1,6,3,1,1,1,5,1,0,2,2,1,2,2,2,2,3,1,2,2,0,1888,2,2,5,1,NA,NA,CHICAGO,60630,7747,0.5843552342842391,0.00684135794501097,0.0715115528591713,0.3090228475538918,0.05653801471537369,14000,Chicago,0,0,1,0,0,0,PORTAGE PARK,SCHURZ HS,6.837,68157,FALSE,TRUE,TRUE
230000,203,71,71430,170380,31000,NA,T,3100,60,NA,2,1,5,3,1,3,1,5,1,0,1,1,0,2,2,2,2,1,1,2,2,0,1022,2,1,1,3,NA,NA,CHICAGO,60656,4789,0.7053664648152015,0.01106702860722489,0.06890791396951347,0.20526205888494467,0.01879306744623094,14000,Chicago,1,0,1,0,0,0,GARVY,TAFT HS,6.832,75601,FALSE,TRUE,TRUE
129000,205,70,70080,142790,26460,NA,W,3780,87,NA,2,1,6,4,1,3,1,5,2,0,3,2,1,NA,NA,2,2,1,2,2,2,0,1993,2,1,2,NA,NA,NA,CHICAGO,60649,4249,0.0037655919039774,0.9757590021181456,0,0.0115321252059308,0.01788656154389268,14000,Chicago,0,0,1,0,0,0,MANN,CHICAGO VOCATIONAL HS,6.8184712871287125,47727,FALSE,TRUE,TRUE
475000,205,31,31091,213500,42000,NA,W,7000,109,NA,1,1,6,2,1,3,1,5,2,0,2,1,0,NA,NA,2,2,3,1,2,2,0,1536,2,1,2,3,NA,1,FOREST PARK,60130,3183,0.6453031731071316,0.21394910461828465,0.05780710021991831,0.06471881872447377,0.03644360666038328,26935,Forest Park,0,0,1,0,0,0,SCHOOL DISTRICT 91,PROVISO TOWNSHIP HIGH SCHOOL 209,11.18,71389,FALSE,TRUE,TRUE
250000,203,18,18020,169860,34590,NA,W,9883,48,NA,3,1,6,3,1,1,1,2,1,0,3,2,1,2,2,2,2,3,3,1,2,0,1132,2,1,1,NA,NA,NA,STREAMWOOD,60107,6495,0.27990762124711316,0.02124711316397228,0.08637413394919169,0.5839876828329484,0.05696689761354888,73157,Streamwood,0,0,1,0,0,0,SCHOOL DISTRICT 46,SCHOOL DISTRICT 46,12.099,74792,FALSE,TRUE,TRUE
384950,203,24,24051,261480,76610,NA,W,9287,63,NA,2,1,6,3,1,3,1,5,1,0,3,1,1,2,2,2,2,1,2,1,2,0,1332,2,1,1,NA,NA,NA,SKOKIE,60076,4064,0.5686515748031497,0.06840551181102363,0.24114173228346455,0.05068897637795275,0.1422244094488189,70122,Skokie,0,0,1,0,0,0,SCHOOL DISTRICT 68,COMMUNITY HIGH SCHOOL  219,9.255,63580,FALSE,TRUE,TRUE
762500,206,77,77170,437940,49100,NA,W,1403,124,NA,1,1,7,3,3,1,1,5,1,1,1,2,1,2,1,2,2,7,NA,NA,NA,0,2742,2,1,2,1,NA,NA,CHICAGO,60622,1641,0.7519804996953078,0.01645338208409506,0.05057891529555149,0.14442413162705667,0.07312614259597806,14000,Chicago,0,0,6,0,0,0,BURR,WELLS HS,6.828059976931949,128864,FALSE,FALSE,TRUE
343500,234,38,38040,261830,55050,NA,T,10010,52,NA,3,1,7,3,3,1,1,5,1,0,2,2,0,NA,NA,2,2,3,2,1,2,0,1277,2,1,4,3,NA,NA,ARLINGTON HEIGHTS,60004,4494,0.815086782376502,0.01424121050289274,0.08433466844681797,0.06230529595015576,0.04806408544726302,02154,Arlington Heights,0,0,1,0,0,0,SCHOOL DISTRICT 25,ARLINGTON HTS TWNSHP H S 214,9.734,108068,FALSE,TRUE,TRUE
85000,211,72,72251,114530,37500,NA,W,5000,126,2,1,4,10,5,3,3,2,5,2,0,3,2,0,2,2,2,2,7,NA,NA,NA,0,2658,2,2,2,NA,NA,NA,CHICAGO,60620,1097,0,0.9553327256153143,0,0.04010938924339106,0.00911577028258887,14000,Chicago,0,0,1,0,0,0,OGLESBY,ROBESON HS,7.266,19777,FALSE,FALSE,TRUE
280000,207,22,22010,242710,46590,NA,W,6903,51,NA,1,1,5,3,3,3,1,5,1,0,3,1,1,2,2,2,2,3,1,2,2,0,1604,2,1,2,NA,NA,NA,DES PLAINES,60016,4894,0.7206783816918676,0.02595014303228443,0.105026563138537,0.10993052717613404,0.0596648957907642,19642,Des Plaines,0,0,1,0,0,0,SCHOOL DISTRICT C C  62,MAINE TOWNSHIP HIGH SCHOOL  207,11.329,90000,FALSE,TRUE,TRUE
362500,278,35,35040,310440,34200,NA,W,7200,45,NA,1,1,7,4,2,3,1,5,1,1,3,2,1,2,2,2,2,3,1,1,1,0,2378,2,1,2,NA,NA,NA,SCHAUMBURG,60193,4224,0.8129734848484849,0.03077651515151515,0.12949810606060605,0.00733901515151515,0.03693181818181818,68003,Schaumburg,0,0,1,0,0,0,SCHOOL DISTRICT C C 54,PALATINE TOWNSHIP HIGH SCHOOL  211,10.31,99643,FALSE,TRUE,TRUE
425000,207,38,38056,341900,59710,NA,W,10857,56,NA,3,1,8,4,1,3,1,5,1,1,3,2,1,2,2,2,2,3,2,1,1,0,1990,2,1,2,NA,NA,NA,ARLINGTON HEIGHTS,60005,5739,0.960446070744032,0.00958355114131381,0.02247778358599059,0.00278794215020038,0.00940930475692629,02154,Arlington Heights,0,0,3,0,0,0,SCHOOL DISTRICT 25,ARLINGTON HTS TWNSHP H S 214,9.536848484848486,105114,FALSE,TRUE,TRUE
385000,212,75,75023,312400,87000,NA,W,6000,93,5,2,2,8,4,2,3,1,5,2,0,3,5,1,2,2,2,2,3,2,2,2,0,4500,2,2,2,NA,NA,NA,CHICAGO,60645,5348,0.5570306656694092,0.15893792071802543,0.0931189229618549,0.15388930441286464,0.07049364248317128,14000,Chicago,0,0,3,1,0,0,BOONE,MATHER HS,6.786,72572,FALSE,TRUE,TRUE
120000,211,72,72170,78420,58120,NA,W,7750,106,6,2,2,36,12,1,3,2,5,2,0,3,6,0,2,2,2,2,7,NA,NA,NA,0,8850,2,2,3,NA,NA,NA,CHICAGO,60621,2279,0.00307152259763054,0.937691970162352,0,0.05923650724001755,0,14000,Chicago,0,0,6,0,0,0,HINTON,ROBESON HS,6.786,25927,FALSE,FALSE,TRUE
335000,203,71,71120,178060,49140,NA,W,3780,89,NA,2,1,5,3,1,1,1,2,2,0,1,1,0,2,2,2,2,3,1,2,2,0,1128,2,1,1,3,NA,1,CHICAGO,60641,3763,0.21419080520861017,0.0241828328461334,0.03800159447249535,0.7084772787669412,0.03029497741163965,14000,Chicago,0,0,1,0,0,0,SCAMMON,SCHURZ HS,6.813,41131,FALSE,TRUE,TRUE
674000,206,17,17090,521560,88920,NA,W,9120,115,NA,2,1,8,5,1,3,2,5,2,3,2,3,1,2,NA,2,2,3,1,2,2,0,2932,2,1,2,1,NA,NA,EVANSTON,60201,3961,0.6510982075233527,0.10350921484473616,0.1532441302701338,0.07371875788942187,0.03685937894471093,24582,Evanston,0,0,1,0,0,0,SCHOOL DISTRICT C C  65,EVANSTON TOWNSHIP HIGH SCHOOL  202,8.422,65685,FALSE,TRUE,TRUE
141750,295,22,22050,150720,22600,NA,O,3014,51,NA,3,1,7,3,1,3,1,5,1,0,3,1,1,2,NA,2,2,7,NA,NA,NA,0,1672,2,1,2,NA,NA,NA,DES PLAINES,60016,8185,0.3420891875381796,0.00586438607208307,0.518142944410507,0.1287721441661576,0.01026267562614538,NA,NA,0,0,1,0,0,0,SCHOOL DISTRICT  63,MAINE TOWNSHIP HIGH SCHOOL  207,11.023,62859,FALSE,FALSE,TRUE
1435000,278,73,73070,1004310,143750,NA,W,3125,3,NA,1,1,9,4,1,1,1,5,1,2,3,4,0,2,2,2,2,3,1,2,2,0,2687,2,1,2,NA,NA,NA,CHICAGO,60618,1654,0.7889963724304716,0.01390568319226118,0.02599758162031439,0.10882708585247884,0.11366384522370011,14000,Chicago,0,0,6,1,0,0,AUDUBON,LAKE VIEW HS,7.145,136131,FALSE,TRUE,TRUE
222500,278,39,39100,252760,26400,NA,T,4800,24,NA,3,1,7,3,1,3,1,5,1,1,3,2,1,2,2,2,2,3,1,2,2,0,2030,2,1,2,NA,NA,1,EVERGREEN PARK,60805,5352,0.5687593423019432,0.2529895366218236,1.868460388639761e-4,0.16573243647234678,0.02391629297458894,24634,Evergreen Park,0,0,1,0,0,0,SCHOOL DISTRICT  124,COMMUNITY HIGH SCHOOL  231,14.123,71316,FALSE,TRUE,TRUE
675000,295,73,73041,448980,58290,NA,T,1388,18,NA,2,2,7,4,2,3,1,5,1,1,3,3,1,2,2,2,2,3,2,1,1,0,2138,2,1,3,NA,NA,NA,CHICAGO,60618,5431,0.8191861535628797,0.0117842018044559,0.03664150248573007,0.07899097772049346,0.102191125023016,14000,Chicago,0,0,3,1,1,0,COONLEY,AMUNDSEN HS,7.378,85671,FALSE,TRUE,TRUE
25100,203,72,72170,92310,20310,NA,O,3125,47,NA,2,1,5,3,1,1,1,5,2,0,3,1,0,2,NA,2,2,3,1,2,2,0,1080,2,1,1,NA,NA,NA,CHICAGO,60636,1256,0.00238853503184713,0.9092356687898088,0,0.05414012738853503,0.0660828025477707,14000,Chicago,0,0,1,0,0,0,STAGG,HYDE PARK HS,6.808,32163,FALSE,TRUE,TRUE
195000,278,12,12151,225390,41310,NA,W,13770,9,NA,2,1,9,5,1,3,1,5,1,1,3,3,0,2,1,2,2,6,2,1,1,0,3394,2,1,2,NA,NA,NA,SAUK VILLAGE,60411,6277,0.1959534809622431,0.6625776644894058,0.0031862354628007,0.09208220487494026,0.08618766926875897,67769,Sauk Village,0,1,1,0,0,0,SCHOOL DISTRICT C C  168,BLOOM TOWNSHIP HIGH SCHOOL  206,16.584,45625,FALSE,TRUE,TRUE
140000,203,39,39110,30570,25000,NA,W,6252,54,NA,2,1,5,3,1,3,1,5,2,0,3,1,1,NA,NA,2,2,7,NA,NA,NA,0,1230,2,1,1,NA,NA,NA,OAK LAWN,60453,4606,0.7477203647416414,0.01519756838905775,0.0145462440295267,0.21385149804602693,0.01736864958749457,54820,Oak Lawn,0,0,1,0,0,0,SCHOOL DISTRICT  123,COMMUNITY HIGH SCHOOL  218,11.898,77500,FALSE,FALSE,TRUE
154900,205,31,31034,87080,20100,NA,W,5360,69,NA,2,1,6,3,1,1,1,5,1,0,3,1,1,2,2,2,2,2,1,2,2,0,1190,2,1,2,NA,NA,NA,MAYWOOD,60153,5264,0.02051671732522796,0.8077507598784195,0.0060790273556231,0.1656534954407295,0,47774,Maywood,0,0,1,0,0,0,SCHOOL DISTRICT 89,PROVISO TOWNSHIP HIGH SCHOOL 209,21.693,61250,FALSE,TRUE,TRUE
250000,295,35,35109,173590,32740,NA,W,2079,33,NA,2,1,5,2,1,3,1,5,1,1,3,2,0,2,NA,2,2,3,2,1,2,80,1391,2,1,1,NA,NA,NA,HOFFMAN ESTATES,60169,4406,0.4695869269178393,0.10962324103495234,0.1824784384929641,0.21516114389468907,0.03336359509759419,35411,Hoffman Estates,0,0,1,0,0,1,SCHOOL DISTRICT C C 54,PALATINE TOWNSHIP HIGH SCHOOL  211,11.202,63301,FALSE,TRUE,TRUE
565000,211,71,71041,549950,71930,NA,T,4496,88,5,2,2,28,10,1,2,1,5,2,0,1,5,0,2,2,2,2,5,2,2,2,0,7112,2,2,2,2,NA,NA,CHICAGO,60659,6112,0.3910340314136126,0.05333769633507853,0.2931937172774869,0.23085732984293195,0.0631544502617801,14000,Chicago,0,0,4,1,0,0,JAMIESON,MATHER HS,6.808,51467,FALSE,TRUE,TRUE
195000,203,32,32090,49050,103710,NA,W,27658,54,NA,3,1,9,4,2,3,1,5,1,1,3,2,1,NA,NA,2,2,3,3,1,2,0,1752,2,1,1,NA,NA,NA,OLYMPIA FIELDS,60461,4171,0.2196116039319108,0.7379525293694558,0.0256533205466315,0,0.03092783505154639,55938,Olympia Fields,0,0,1,0,0,0,SCHOOL DISTRICT 162,RICH TOWNSHIP HIGH SCHOOL  227,17.875,97237,FALSE,TRUE,TRUE
140500,295,24,24081,187720,11680,NA,O,1416,60,NA,2,1,5,3,1,3,1,5,1,0,3,1,1,2,NA,2,2,7,NA,NA,NA,0,1175,2,1,2,NA,NA,NA,SKOKIE,60076,6261,0.4302827024436991,0.08385241974125539,0.3347708033860406,0.09998402811052548,0.10222009263695896,70122,Skokie,0,0,1,0,0,0,SCHOOL DISTRICT 72,COMMUNITY HIGH SCHOOL  219,9.784,68815,FALSE,FALSE,TRUE
865000,208,24,24101,694330,69820,NA,T,7980,12,NA,2,1,10,4,1,1,1,5,1,0,3,3,1,2,2,2,2,5,2,1,1,0,4186,2,1,2,NA,NA,NA,LINCOLNWOOD,60712,3617,0.5020735416090683,0.04727674868675698,0.3370196295272325,0.06137683162842134,0.10450649709704175,43744,Lincolnwood,0,0,1,0,0,0,SCHOOL DISTRICT 74,COMMUNITY HIGH SCHOOL  219,9.197,100549,TRUE,TRUE,TRUE
455000,278,75,75040,314600,47230,NA,T,3936,58,NA,2,1,8,4,1,3,1,5,2,0,3,2,1,2,NA,2,2,7,NA,NA,NA,0,2103,2,1,2,NA,NA,1,CHICAGO,60645,5472,0.7388523391812866,0.03691520467836257,0.10964912280701754,0.08241959064327485,0.05427631578947368,14000,Chicago,0,0,5,0,0,0,WEST RIDGE,MATHER HS,6.832,54496,FALSE,FALSE,TRUE
320000,203,35,35040,209690,43030,NA,W,10126,50,NA,1,1,6,3,1,1,1,5,2,0,3,2,0,2,NA,2,2,3,1,1,2,0,1266,2,1,1,NA,NA,NA,SCHAUMBURG,60193,5223,0.6034845874018763,0.01531686770055523,0.15029676431169825,0.218648286425426,0.02010338885697874,68003,Schaumburg,0,0,1,0,0,0,SCHOOL DISTRICT C C 54,PALATINE TOWNSHIP HIGH SCHOOL  211,11.211,80957,FALSE,TRUE,TRUE
345000,278,30,30092,397080,59000,NA,O,7867,13,NA,3,1,7,4,1,3,1,5,1,1,3,2,1,2,1,2,2,3,2,1,2,0,2337,2,1,2,NA,NA,NA,ORLAND PARK,60462,3650,0.8682191780821917,0.01260273972602739,0.0536986301369863,0.04575342465753424,0.03698630136986301,56640,Orland Park,0,0,1,0,0,0,SCHOOL DISTRICT C C  118,CONSOLIDATED HIGH SCHOOL  230,9.678,84116,FALSE,TRUE,TRUE
1085000,206,23,23132,884950,219800,NA,W,12560,66,NA,3,1,8,4,3,1,1,5,1,2,3,2,1,2,NA,2,2,3,3,1,2,0,3583,2,1,2,NA,NA,NA,WILMETTE,60091,4861,0.8543509565932935,0.00761160255091545,0.08331619008434478,0.02962353425221148,0.05019543303846945,82075,Wilmette,0,0,4,1,0,0,SCH DISTRICT 39,NEW TRIER TOWNSHIP HIGH SCHOOL  203,8.173,196371,FALSE,TRUE,TRUE
271500,211,75,75021,238300,57750,NA,O,4125,86,2,2,3,12,6,1,3,2,5,2,0,3,2,0,2,NA,2,2,3,2,2,2,0,3376,2,2,2,NA,NA,NA,CHICAGO,60645,4734,0.417617237008872,0.11301225179552175,0.2103929024081115,0.2253907900295733,0.05872412336290663,14000,Chicago,0,0,3,1,0,0,BOONE,MATHER HS,6.832,53234,FALSE,TRUE,TRUE
265000,211,71,71082,261790,50400,NA,T,2800,111,3,3,1,10,6,1,2,1,5,2,0,2,3,0,2,2,2,2,7,NA,NA,NA,0,2512,2,2,2,2,NA,NA,CHICAGO,60618,3684,0.4769272529858849,0.03800217155266015,0.08523344191096634,0.3707926167209555,0.0491313789359392,14000,Chicago,0,0,6,1,0,0,VON LINNE,SCHURZ HS,6.832,70234,FALSE,FALSE,TRUE
153500,203,18,18020,121810,18150,AV,W,6600,57,NA,1,1,5,2,3,3,1,5,1,0,3,1,1,2,2,2,2,1,1,1,2,0,1102,2,1,1,NA,NA,NA,STREAMWOOD,60107,5601,0.48044991965720407,0.01553294054633101,0.03195857882520978,0.4642028209248349,0.01571148009284056,73157,Streamwood,0,0,1,0,0,0,SCHOOL DISTRICT 46,SCHOOL DISTRICT 46,12.818,64310,FALSE,TRUE,TRUE
515000,207,38,38050,363160,44200,NA,W,8840,52,NA,3,1,9,4,3,3,1,5,1,1,3,2,1,NA,NA,2,2,3,3,1,2,0,1903,2,1,2,NA,NA,NA,ARLINGTON HEIGHTS,60004,4746,0.8314369995785925,0.02064896755162242,0.07796038769490098,0.05689001264222503,0.02612726506531816,02154,Arlington Heights,0,0,3,-1,0,0,SCHOOL DISTRICT 25,ARLINGTON HTS TWNSHP H S 214,11.12,102520,FALSE,TRUE,TRUE
159000,211,72,72040,103500,28350,NA,T,3150,105,2,1,1,7,3,2,3,1,5,2,0,1,2,0,2,NA,2,2,3,1,2,2,0,1280,2,2,2,3,NA,1,CHICAGO,60632,5174,0.11654425976034016,0.02164669501352918,0.05102435253189022,0.8105914186316197,3.8654812524159255e-4,14000,Chicago,0,0,6,1,0,0,SHIELDS,KELLY HS,7.192,46419,FALSE,TRUE,TRUE
95000,204,15,15040,70790,28350,NA,W,3780,95,NA,2,1,7,3,1,1,2,5,1,0,2,1,1,2,2,2,2,3,1,2,2,0,1834,2,1,5,1,NA,1,CICERO,60804,3835,0.03363754889178618,0.0302477183833116,0,0.9361147327249022,0,14351,Cicero,0,0,3,1,0,0,SCHOOL DISTRICT  99,BERWYN CICERO STICKNEY HIGH SCHOOL 201,17.77,41707,FALSE,TRUE,TRUE
207500,211,72,72423,227600,37180,NA,T,4375,67,NA,3,1,8,4,1,3,1,5,2,0,3,2,0,NA,NA,2,2,3,1,2,2,0,2062,2,2,2,NA,NA,NA,CHICAGO,60655,2494,0.8155573376102646,0.11387329591018444,0.00761828388131515,0.05212510024057738,0.02165196471531676,14000,Chicago,0,0,1,0,0,0,CLISSOLD,MORGAN PARK HS,7.162,93103,FALSE,TRUE,TRUE
413000,234,19,19020,15710,149080,GD,W,54214,45,NA,3,1,7,3,3,1,1,5,1,1,3,1,1,NA,NA,2,2,3,2,1,2,0,1512,2,1,4,NA,NA,NA,LEMONT,60439,5640,0.9088652482269504,0.02907801418439716,0.02127659574468085,0.04078014184397163,0,NA,NA,0,0,1,0,0,0,COMBINED SCHOOL DISTRICT C.C. NO. 113A,LEMONT TOWNSHIP HIGH SCHOOL  210,7.293,71250,FALSE,TRUE,TRUE
200000,203,17,17060,60750,54000,NA,O,6000,4,NA,1,1,6,3,4,3,1,5,1,0,3,2,0,2,2,2,2,3,1,2,2,0,1239,2,1,1,NA,NA,NA,EVANSTON,60201,4823,0.11300020733982998,0.5357661206717811,0.02073398299813394,0.27451793489529336,0.102011196350819,24582,Evanston,0,0,3,1,0,0,SCHOOL DISTRICT C C  65,EVANSTON TOWNSHIP HIGH SCHOOL  202,10.048773913043478,48648,FALSE,TRUE,TRUE
242000,295,22,22050,149900,40250,NA,W,4600,54,NA,3,1,6,3,3,3,1,5,1,0,3,1,1,NA,NA,2,2,7,NA,NA,NA,0,1569,2,1,2,NA,NA,NA,DES PLAINES,60016,8185,0.3420891875381796,0.00586438607208307,0.518142944410507,0.1287721441661576,0.01026267562614538,NA,NA,0,0,1,0,0,0,SCHOOL DISTRICT  63,MAINE TOWNSHIP HIGH SCHOOL  207,10.096,62859,FALSE,FALSE,TRUE
915000,206,23,23091,681510,158950,NA,W,9350,112,NA,4,4,10,4,3,3,2,5,1,1,3,2,2,2,NA,2,2,1,1,1,1,0,2938,2,1,2,NA,NA,NA,WINNETKA,60093,5279,0.9143777230536086,0.00303087706004925,0.02292100776662246,0.03371850729304793,0.04110627012691797,82530,Winnetka,0,0,1,0,0,0,SCH DISTRICT 36,NEW TRIER TOWNSHIP HIGH SCHOOL  203,7.846,211042,FALSE,TRUE,TRUE
256900,203,39,39100,155430,26870,NA,T,4886,61,NA,2,1,5,3,1,1,1,5,2,0,3,1,0,NA,NA,2,2,3,2,2,2,0,1458,2,1,1,NA,NA,NA,EVERGREEN PARK,60805,5195,0.670259865255053,0.17035611164581327,0.02771896053897979,0.10914340712223292,0.02483156881616939,24634,Evergreen Park,0,0,1,0,0,0,SCHOOL DISTRICT  124,COMMUNITY HIGH SCHOOL  231,13.075,71393,FALSE,TRUE,TRUE
198000,203,31,31020,99760,27000,NA,W,5400,72,NA,3,1,7,2,3,3,1,5,2,0,2,1,0,2,2,2,2,3,1,2,2,0,1097,2,1,1,3,NA,NA,BELLWOOD,60104,5020,0.04880478087649402,0.7386454183266933,7.968127490039841e-4,0.20916334661354585,0.00318725099601593,04975,Bellwood,0,0,1,0,0,0,SCHOOL DISTRICT 88,PROVISO TOWNSHIP HIGH SCHOOL 209,19.212,52200,FALSE,TRUE,TRUE
330000,204,18,18035,187810,123920,NA,W,49571,35,NA,3,1,7,3,3,1,1,5,1,1,3,2,1,2,NA,2,2,4,1,1,1,0,2078,2,1,1,NA,NA,NA,ELGIN,60120,9141,0.5479706815446888,0.02198884148342632,0.18553768734274148,0.23367246471939612,0.01684717208182912,NA,NA,0,0,1,0,0,0,SCHOOL DISTRICT 46,SCHOOL DISTRICT 46,11.141,95439,FALSE,TRUE,TRUE
249000,278,30,30011,227250,47250,NA,W,9450,28,NA,1,1,7,4,1,3,1,5,1,1,3,2,1,2,NA,2,2,3,1,1,2,0,2012,2,1,2,NA,NA,NA,PALOS HILLS,60465,6693,0.9188704616763784,0.0064246227401763,0.02046914686986403,0.05274167040191244,0.00298819662333781,57394,Palos Hills,0,0,10,0,0,0,SCHOOL DISTRICT  117,CONSOLIDATED HIGH SCHOOL  230,11.773,66287,FALSE,TRUE,TRUE
695000,206,21,21031,383320,98820,AV,W,13631,90,NA,1,1,9,4,2,3,2,5,2,1,3,2,0,2,NA,2,2,3,1,2,2,0,2527,2,1,2,NA,NA,NA,LA GRANGE,60525,5794,0.9366586123576112,0.00673110113910942,0.02140144977562996,0.01984811874352778,0.03072143596824301,40767,La Grange,0,0,1,0,0,0,SCHOOL DISTRICT  102,LYONS TOWNSHIP HIGH SCHOOL  204,9.924,175078,FALSE,TRUE,TRUE
850000,295,76,76011,660070,126730,NA,W,1102,16,NA,2,1,7,4,2,3,1,5,1,1,3,2,2,2,2,2,2,2,2,1,1,0,2552,2,1,3,NA,NA,NA,CHICAGO,60616,19889,0.4886620745135502,0.2271104630700387,0.20684800643571824,0.04510030670219719,0.06123988134144502,14000,Chicago,0,0,1,0,0,1,NATIONAL TEACHERS,PHILLIPS HS,7.266,102303,FALSE,TRUE,TRUE
247500,211,11,11010,141880,45450,NA,W,4662,92,2,2,2,13,6,1,3,2,5,2,0,3,2,0,2,2,2,2,3,2,2,2,0,2710,2,2,2,NA,NA,1,BERWYN,60402,6796,0.22601530311948204,0.1353737492642731,0.01957033549146556,0.6174220129487934,0.00323719835197174,05573,Berwyn,0,0,1,0,0,0,SCHOOL DISTRICT 98,BERWYN CICERO STICKNEY HIGH SCHOOL 201,14.804,56663,FALSE,TRUE,TRUE
283000,203,38,38026,151550,47700,NA,W,15900,68,NA,1,1,7,4,4,3,1,5,1,0,2,2,0,2,2,2,2,5,1,2,2,0,1154,2,1,1,3,NA,1,MOUNT PROSPECT,60056,4624,0.7058823529411765,0.00583910034602076,0.18576989619377163,0.06812283737024222,0.06877162629757785,NA,NA,0,0,1,0,0,0,SCHOOL DISTRICT  26,ARLINGTON HTS TWNSHP H S 214,8.262,84875,FALSE,TRUE,TRUE
169900,203,28,28022,156990,28870,NA,W,7700,52,NA,1,1,6,3,2,3,1,5,1,0,2,2,0,2,2,2,2,1,1,1,2,0,1419,2,1,1,3,NA,NA,ORLAND PARK,60462,5482,0.7139730025538125,0.07041225829989055,0.04925209777453484,0.15450565487048523,0.02371397300255381,56640,Orland Park,0,0,1,0,0,0,SCHOOL DISTRICT  135,CONSOLIDATED HIGH SCHOOL  230,9.1071598173516,67870,FALSE,TRUE,TRUE
71500,211,15,15072,107610,22220,NA,W,3175,96,2,2,1,8,4,3,3,1,5,2,0,1,2,0,2,NA,2,2,3,1,2,2,0,1680,2,2,2,3,NA,1,CICERO,60804,4916,0.04922701383238405,0.00732302685109845,0.00284784377542717,0.9406021155410904,0,14351,Cicero,0,0,4,0,0,0,SCHOOL DISTRICT  99,BERWYN CICERO STICKNEY HIGH SCHOOL 201,14.318,44440,FALSE,TRUE,TRUE
228500,211,76,76060,191360,51000,NA,W,3000,122,2,2,1,10,4,2,3,1,2,2,0,1,2,0,2,2,2,2,3,1,2,2,0,1920,2,2,2,3,NA,1,CHICAGO,60609,3393,0.12319481284998526,0.01326259946949602,0.15708812260536398,0.6899498968464486,0.03300913645741232,14000,Chicago,0,0,7,1,0,0,GREENE,KELLY HS,6.808,44906,FALSE,TRUE,TRUE
